Country Code,Country Name,Source Geography,Source Institution Type,Year From,Year To,Source Country,Source Name,Project Name,Project Details,Amount,Original Currency,Exchange Rate,Exchange Rate Year,Finance Type,Sector,Status,Terms,Comments,Source urls
ETH,Ethiopia,Domestic,Financial Institution Lending,2021,2025,,Development Bank of Ethiopia,Technology & Innovation Development Fund,"Development finance for technology companies, digital infrastructure and innovation projects",75,ETB,118.5,2023,Concessional Loan,DPI / DT General,Active,Concessional lending at 6-10% interest rates for technology sector,Development bank lending focused on technology and digital transformation,https://www.dbe.com.et/
ETH,Ethiopia,Domestic,Government,2021,2025,,Ethio Telecom,TeleBirr Mobile Money Platform Development,National mobile money platform development and digital payment infrastructure rollout,85,ETB,118.5,2023,Budget,digital payment,Active,State-owned telecom investment in mobile money platform,"TeleBirr is national mobile money platform, primary focus on digital payments",https://www.ethiotelecom.et/telebirr/
ETH,Ethiopia,Domestic,Government,2015,2025,,Ethiopian Government ICT Agency,E-Government Services Platform Development,Development of national e-government platform and digital service delivery infrastructure,95,ETB,118.5,2020,Budget,e-government,Active,Multi-year e-government platform development across ministries,Core e-government platform serving multiple government services,https://www.egov.et/
ETH,Ethiopia,Domestic,Government,2020,2025,,Information Network Security Administration,National Cybersecurity Strategy Implementation,"National cybersecurity infrastructure, frameworks and data protection systems",45,ETB,118.5,2024,Budget,data governance,Active,Multi-year cybersecurity and data governance infrastructure,Focus on cybersecurity and data protection governance frameworks,https://www.insa.gov.et/
ETH,Ethiopia,Domestic,Government,2020,2025,,Ministry of Education,National Digital Literacy Programme,Digital skills training across educational institutions and adult education programs,65,ETB,118.5,2023,Budget,capacity building,Active,Multi-year digital literacy program across education sector,"Comprehensive digital skills development program, capacity building focus",https://www.moe.gov.et/
ETH,Ethiopia,Domestic,Government,2025,,,Ministry of Innovation & Technology,National ICT & Digital Economy Budget FY25/26,"Annual federal budget allocation for ICT infrastructure, digital services, and Digital Ethiopia 2025 strategy implementation",180,ETB,118.5,2025,Budget,ICT infrastructure,Active,Federal government annual budget allocation for digital transformation,Primary focus on ICT infrastructure with digital economy components,https://www.mint.gov.et/web/guest/digital-ethiopia-2025
ETH,Ethiopia,Domestic,Government,2019,2025,,National ID Program Office,Fayda National Digital ID System,National digital identity system rollout for 110M+ citizens with biometric registration and digital services integration,125,ETB,118.5,2024,Budget,digital ID,Active,Multi-year government commitment for national digital identity infrastructure,"Fayda system is comprehensive digital ID platform, clear digital ID sector focus",https://www.nationalidp.gov.et/
ETH,Ethiopia,Domestic,Private Sector Investment,2015,2025,,Ethio Telecom,National Telecommunications Infrastructure Expansion,"Mobile network expansion, fiber infrastructure, data centers and digital services platforms",650,ETB,118.5,2024,Grant/Concessional Loan,ICT infrastructure,Active,State enterprise investment in telecommunications infrastructure,"Dominant telecom operator infrastructure investment, ICT infrastructure focus",https://www.ethiotelecom.et/
ETH,Ethiopia,Domestic,Private Sector Investment,2020,2025,,Ethiopian Financial Technology Companies,Digital Financial Services & Fintech Development,"Investment in digital banking, payment platforms and financial technology startups",120,ETB,118.5,2024,Private Investment,digital payment,Active,Private investment in financial technology and digital payment services,"Growing fintech ecosystem, focus on digital payment services and platforms",https://www.nbe.gov.et/financial-technology/
ETH,Ethiopia,Domestic,Private Sector Investment,2018,2025,,Ethiopian Technology Startups,Tech Innovation Ecosystem Development,"Investment in technology startups across e-commerce, healthtech, edtech and digital services",85,ETB,118.5,2022,Private Investment,DPI / DT General,Active,Venture capital and angel investment in technology startups,"Broad technology startup ecosystem investment, general digital transformation focus",https://www.mint.gov.et/startup-ecosystem
ETH,Ethiopia,International,Bilateral,2018,2025,China,China Development Bank/EXIM Bank,Digital Ethiopia Infrastructure & Smart City Projects,"ICT infrastructure, smart city technology, data centers and telecommunications under BRI",450,USD,,,Concessional Loan,ICT infrastructure,Active,Concessional loans with equipment procurement requirements from China,Major non-OECD bilateral investment in digital infrastructure under BRI,https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zzjg_663340/xybfs_663590/xwlb_663592/202209/t20220928_10774686.html
ETH,Ethiopia,International,Bilateral,2019,2025,India,Export-Import Bank of India,Ethiopia ICT Infrastructure & E-Government Development,ICT infrastructure development and e-government systems implementation,120,USD,,,Concessional Loan,e-government,Active,EXIM India loan for ICT infrastructure and e-government development,Non-OECD development finance focused on e-government and ICT infrastructure,https://www.eximbankindia.in/press-release/ethiopia-ict-infrastructure
ETH,Ethiopia,International,Bilateral,2020,2024,United Kingdom,"Foreign, Commonwealth & Development Office (FCDO)",Ethiopia Digital Innovation & Entrepreneurship Programme,"Digital entrepreneurship, innovation ecosystem and technology startup support",45,GBP,1.27,2022,Grant,DPI / DT General,Active,UK development funding for digital innovation and entrepreneurship,Focus on digital innovation ecosystem and technology entrepreneurship,https://www.gov.uk/government/case-studies/supporting-digital-innovation-ethiopia
ETH,Ethiopia,International,Bilateral,2020,2025,Germany,GIZ/KfW Development Bank,Ethiopia Digital Skills & Innovation Development,"Digital skills training, innovation ecosystem support and technology transfer",55,EUR,1.09,2024,Grant/Technical Assistance,capacity building,Active,German development cooperation for digital skills and innovation,Focus on digital skills development and innovation ecosystem support,https://www.giz.de/en/worldwide/316.html
ETH,Ethiopia,International,Bilateral,2021,2025,United States,USAID,Ethiopia Digital Governance & Civic Technology Program,"Digital governance frameworks, civic technology and digital rights capacity building",65,USD,,,Grant,data governance,Active,Grant funding for digital governance and civic technology development,Focus on digital governance frameworks and civic technology applications,https://www.usaid.gov/ethiopia/fact-sheets/digital-governance
ETH,Ethiopia,International,Multilateral,2022,2027,Cote D'Ivoire,African Development Bank (AfDB),Ethiopia ICT Infrastructure & Digital Services Development,"Broadband infrastructure, digital financial services and technology innovation support",180,USD,,,Concessional Loan,ICT infrastructure,Active,AfDB loan for ICT infrastructure and digital services development,Focus on ICT connectivity infrastructure and digital services platforms,https://www.afdb.org/en/news-and-events/press-releases/ethiopia-afdb-approves-180-million-ict-infrastructure-digital-services
ETH,Ethiopia,International,Multilateral,2023,2026,Luxembourg,European Investment Bank,Horn of Africa Digital Connectivity Initiative,Regional fiber optic connectivity and digital infrastructure development,120,EUR,1.09,2024,Concessional Loan,ICT infrastructure,Active,EIB loan for regional digital connectivity infrastructure,Ethiopia component of regional digital infrastructure program,https://www.eib.org/en/press/all/2023-horn-africa-digital-connectivity
ETH,Ethiopia,International,Multilateral,2023,2026,Belgium,European Union Global Gateway,Ethiopia-EU Digital Transformation Partnership,"Digital governance, cybersecurity, digital skills and innovation ecosystem development",200,EUR,1.09,2024,Grant/Concessional Loan,DPI / DT General,Active,Part of €1.2B EU-Ethiopia strategic partnership across multiple sectors,"Major EU investment in digital governance, skills and innovation ecosystem",https://international-partnerships.ec.europa.eu/policies/global-gateway/projects/ethiopia-digital-transformation_en
